7.346795	1.172000	-2.605231	0.745059	2.753671	0.612962	0.663799	1.398629	-0.669970	-0.619415	-0.457544	0.000712	
3.697785	0.814259	-0.668984	3.328795	5.899714	3.741944	1.573136	0.453781	0.777479	0.535038	0.146999	0.155187	
3.905762	0.891479	-1.155963	3.737646	6.225217	3.226152	2.049742	0.160602	0.926536	0.521036	0.165853	0.155868	
4.052165	1.117692	-1.858671	4.587995	6.476113	2.762862	2.595619	-0.143664	1.179277	0.322042	0.268898	0.170264	
4.090466	0.596411	-1.193072	3.691524	6.455199	3.008595	1.954160	0.056807	0.934463	0.465207	0.221903	0.174103	
3.818523	0.735504	-0.972693	3.312779	6.480163	3.185993	1.585849	-0.008271	0.992932	0.424932	0.306391	0.171061	
3.687494	1.219440	0.056587	3.151413	5.743984	3.827571	1.461985	0.533288	0.795569	0.291803	0.412393	0.192363	
4.101200	1.247136	-0.357865	3.691353	6.095622	3.603618	1.662424	0.359408	0.923393	0.350710	0.394339	0.188689	
4.655715	1.392972	-1.426597	4.670324	6.477705	3.079748	1.821346	0.566892	0.929064	0.377300	0.299903	0.218522	
4.208443	0.893175	-0.358392	3.789365	6.099748	3.354618	1.396707	0.700052	0.743437	0.422773	0.316454	0.200035	
4.036262	1.084010	-0.166951	3.364127	5.894247	3.262679	1.497058	0.545571	0.855519	0.331526	0.354972	0.183867	
3.486699	0.724980	-0.150285	2.841662	6.886981	3.239875	0.540156	1.035329	0.552956	0.515626	0.304451	0.160888	
3.719907	0.590038	-0.152876	2.890659	6.345983	3.220567	0.938198	0.984309	0.542464	0.329741	0.305383	0.198300	
3.805312	0.796859	-0.194212	2.842961	5.872749	3.478213	1.748849	0.393424	0.543887	0.285653	0.372833	0.216554	
3.694922	1.005558	-0.200329	2.680994	6.520761	3.699217	1.637152	0.069187	0.572326	0.514148	0.410029	0.196393	
3.676693	0.816734	0.019759	2.736576	6.546234	3.521350	1.580015	0.531603	0.365925	0.581066	0.300115	0.204218	
3.793892	0.421143	0.220964	3.286293	6.223305	2.582877	1.641962	1.280624	0.520833	0.371433	0.084647	0.219171	
3.773331	0.548114	0.284340	2.704159	6.226489	2.958457	1.271743	1.613977	0.491353	0.304656	0.046604	0.182301	
3.663725	0.565860	0.487926	2.601746	5.994029	3.146928	1.282387	1.680508	0.405220	0.244013	0.102474	0.190181	
3.866162	0.726041	0.426705	2.558630	6.222718	3.339815	1.065467	1.310516	0.388312	0.409618	0.267165	0.169513	
3.848702	0.917110	0.376079	2.486818	6.272900	3.609392	1.006392	1.148964	0.383526	0.476659	0.319427	0.158244	
3.837827	0.107908	-0.222286	3.253351	6.493392	2.339608	1.752455	1.323432	0.131627	0.393580	0.116930	0.270270	
3.979496	-0.218673	-0.572594	4.063667	6.346394	1.919543	2.138510	1.021983	0.299004	0.346839	0.144991	0.283767	
3.877037	-0.231665	-0.757190	4.372245	6.065361	1.940109	2.134189	0.798030	0.418954	0.333025	0.236841	0.268126	
3.596725	0.082437	-0.532349	3.806782	6.032663	2.002805	1.924087	0.840933	0.272349	0.432584	0.301569	0.270962	
3.383506	0.276183	0.111573	3.007040	6.414295	1.828839	1.914889	0.836531	0.180161	0.475416	0.318580	0.277639	
4.603175	3.760621	2.962620	3.631480	4.354989	2.533239	1.018986	-0.476334	-0.289652	0.023443	0.124262	-0.055444	
4.738298	3.715538	2.594337	3.625872	4.702015	2.445317	1.101517	-0.849134	-0.200052	-0.151724	0.170429	-0.056233	
5.019843	3.807997	2.152925	3.611581	5.546678	2.021819	1.246438	-1.491260	0.033922	-0.377123	0.175350	-0.064875	
4.922162	3.955214	1.876899	3.546898	5.723440	1.715526	1.148552	-1.757884	-0.004871	-0.488933	0.158253	-0.088350	
4.483522	3.460522	2.324925	3.433613	4.439883	1.925305	0.675580	-1.333330	-0.446001	-0.375270	0.128238	-0.099381	
4.898698	3.679069	2.627730	3.148185	4.626326	2.981138	0.876502	-0.410426	-0.501425	-0.133242	0.210220	-0.017696	
5.140279	4.048600	2.502176	2.912157	4.850188	2.577630	1.619531	-0.532456	-0.753535	-0.182561	0.123528	0.016358	
5.417723	3.925898	2.190232	2.888073	5.134924	2.767120	1.263867	-0.796011	-0.621813	-0.099840	0.177784	0.005187	
5.858594	4.003006	1.953140	2.577761	5.595162	2.961835	0.763143	-1.024928	-0.558130	-0.365375	0.131901	-0.037520	
4.780788	3.774712	2.372179	2.928483	4.083801	2.528107	0.803249	-0.931034	-0.704352	-0.334945	0.097914	-0.052622	
4.590286	3.664839	2.979526	3.586066	4.303805	1.987458	0.396483	-0.863162	-0.628441	-0.175342	0.052622	-0.105736	
4.728566	3.935337	3.141963	3.654780	4.954569	1.406693	0.642568	-0.872097	-0.514198	0.059784	-0.094286	-0.114493	
5.617339	4.565302	2.017390	3.600586	6.315601	0.965772	0.461852	-1.141198	-0.562285	0.169861	-0.279409	-0.111710	
5.093892	4.190188	2.639902	3.756440	4.915032	1.961791	-0.007442	-1.075636	-0.507982	-0.032940	-0.052638	-0.148304	
4.700822	3.737526	2.997535	3.747310	4.306543	2.137261	0.033534	-0.859028	-0.480069	-0.036302	0.003795	-0.127566	
4.590286	3.664839	2.979526	3.586066	4.303805	1.987458	0.396483	-0.863162	-0.628441	-0.175342	0.052622	-0.105736	
4.728566	3.935337	3.141963	3.654780	4.954569	1.406693	0.642568	-0.872097	-0.514198	0.059784	-0.094286	-0.114493	
5.617339	4.565302	2.017390	3.600586	6.315601	0.965772	0.461852	-1.141198	-0.562285	0.169861	-0.279409	-0.111710	
5.093892	4.190188	2.639902	3.756440	4.915032	1.961791	-0.007442	-1.075636	-0.507982	-0.032940	-0.052638	-0.148304	
4.700822	3.737526	2.997535	3.747310	4.306543	2.137261	0.033534	-0.859028	-0.480069	-0.036302	0.003795	-0.127566	
4.638235	3.541450	2.444102	3.337453	4.736179	2.542358	0.544914	-0.932719	-0.595614	-0.055027	0.173761	-0.073932	
4.625089	3.664076	2.417952	3.269242	5.048055	2.333315	0.714147	-0.931279	-0.703825	-0.032909	0.165515	-0.064882	
5.072179	3.843848	2.286239	3.168693	5.785144	2.129176	0.596211	-0.930689	-0.779354	-0.016318	0.095527	-0.069376	
5.061035	4.243560	2.084794	2.887712	6.391336	1.687697	0.623813	-0.927419	-0.848826	0.150444	-0.023215	-0.072367	
4.611669	3.757171	2.658076	2.975310	4.616729	2.380916	0.722745	-0.911693	-1.091636	-0.112154	0.114327	-0.061332	
3.630591	3.537137	3.580747	3.030959	2.735020	2.355912	1.461057	1.017241	0.633428	0.357476	0.424565	0.090672	
3.686570	3.717351	4.191022	3.025224	2.883243	2.616813	1.039841	0.925684	0.571388	0.210668	0.453168	0.075424	
4.085337	4.936787	5.748582	2.593427	3.244613	4.191007	0.336403	0.728397	0.504563	-0.152924	0.277683	0.048984	
3.765248	3.937253	4.223828	3.238478	3.127015	2.916051	1.209028	0.950460	0.797156	0.255128	0.429621	0.082722	
3.667672	3.387309	3.529579	3.002250	2.896404	2.511521	1.500426	1.239369	0.927034	0.445163	0.362904	0.101780	
3.664050	3.414433	3.180791	2.917508	2.714845	2.388359	1.713757	1.109910	0.768404	0.517594	0.348246	0.100885	
3.962053	3.765575	3.341785	2.889328	2.662957	2.625690	1.966086	1.544413	1.100698	0.620636	0.272527	0.105739	
5.101182	5.114109	4.227761	2.147373	1.995607	3.707623	1.315936	1.508765	1.511720	0.582741	0.343793	0.147316	
4.022943	3.968440	3.665784	3.169190	2.663008	2.408099	1.680803	1.271282	0.901653	0.474421	0.312627	0.093711	
4.200320	3.899761	3.624171	3.152497	2.832282	2.433223	1.526587	0.934875	0.587094	0.324417	0.326222	0.080505	
4.365190	4.279668	3.972913	3.337498	2.829097	2.379779	1.538486	0.638768	0.160051	0.089474	0.291543	0.048119	
4.556289	4.362629	3.951718	3.246553	2.845911	2.577932	1.710838	0.594241	0.091503	0.026191	0.294807	0.056140	
6.766179	4.805592	4.096921	1.727080	2.823799	3.443307	2.350342	-0.064835	-0.129044	-0.166423	-0.010049	0.103283	
4.280467	4.080046	3.691795	3.110592	2.690514	2.236580	1.454834	0.594588	0.093130	0.105894	0.380734	0.075887	
4.211089	3.688681	3.457997	2.968603	2.580979	2.225440	1.576273	0.815259	0.354024	0.260481	0.400601	0.095992	
3.974389	3.768153	4.116657	3.282414	2.836324	2.914443	1.604674	0.392355	0.412514	0.363760	0.325820	0.065208	
4.217340	4.068093	4.380299	3.531907	2.960549	3.049805	1.832291	0.452449	0.433774	0.370577	0.277615	0.056789	
4.424643	4.249318	4.419598	3.608900	3.235242	3.180852	2.118511	0.797648	0.378974	0.275012	0.319282	0.059412	
4.272259	4.118166	4.025017	3.509354	3.248451	3.116289	2.201342	1.106111	0.506362	0.284326	0.361595	0.075893	
4.040186	3.946845	4.031816	3.572666	3.215495	2.928697	2.057841	1.149028	0.661856	0.410995	0.338991	0.077129	
3.797782	3.658686	3.524974	2.966685	3.106546	2.839412	2.144901	1.604880	0.719826	0.326153	0.331869	0.089650	
4.044761	3.887581	3.582436	2.834230	2.935845	3.003304	2.327802	1.616408	0.643341	0.170105	0.359870	0.085178	
4.938938	4.731199	4.295992	2.212835	2.562089	3.902702	3.009399	1.574180	0.221581	-0.229869	0.169719	0.049811	
4.634772	4.404041	3.750507	2.594719	2.885350	3.266326	2.699095	1.508663	0.313043	-0.049399	0.298391	0.074034	
4.230462	3.898908	3.532110	2.894362	2.944415	2.879399	2.288591	1.388236	0.545365	0.267971	0.320985	0.085437	
